episode 4234	loss -0.0006964963	 episode reward -21.0	 number of down act 0.0	 game_len 1018	
episode 4235	loss -0.00034045504	 episode reward -21.0	 number of down act 0.0	 game_len 1025	
episode 4236	loss -0.0005652804	 episode reward -21.0	 number of down act 0.0	 game_len 1012	
episode 4237	loss -0.0007535275	 episode reward -21.0	 number of down act 0.0	 game_len 1018	
episode 4238	loss -0.0007328437	 episode reward -21.0	 number of down act 0.0	 game_len 1019	
episode 4239	loss -0.00070862455	 episode reward -21.0	 number of down act 0.0	 game_len 1042	
episode 4240	loss -0.0009000806	 episode reward -21.0	 number of down act 0.0	 game_len 1002	
episode 4241	loss -0.0006252144	 episode reward -21.0	 number of down act 0.0	 game_len 1031	
episode 4242	loss -0.00075187813	 episode reward -21.0	 number of down act 0.0	 game_len 1015	
episode 4243	loss -0.00056727073	 episode reward -21.0	 number of down act 0.0	 game_len 1014	
episode 4244	loss -0.0006303297	 episode reward -21.0	 number of down act 0.0	 game_len 1016	
episode 4245	loss -0.00059913757	 episode reward -21.0	 number of down act 0.0	 game_len 1028	
episode 4246	loss -0.0003112447	 episode reward -21.0	 number of down act 0.0	 game_len 1020	
episode 4247	loss -0.0006229475	 episode reward -21.0	 number of down act 0.0	 game_len 1014	
episode 4248	loss -0.0007832568	 episode reward -21.0	 number of down act 0.0	 game_len 1016	
episode 4249	loss -0.000572152	 episode reward -21.0	 number of down act 0.0	 game_len 1021	
episode 4250	loss -0.00065267074	 episode reward -21.0	 number of down act 0.0	 game_len 1024	
episode 4251	loss -0.0006804727	 episode reward -21.0	 number of down act 0.0	 game_len 1019	
episode 4252	loss -0.0006670802	 episode reward -21.0	 number of down act 0.0	 game_len 1017	
episode 4253	loss -0.00070146215	 episode reward -21.0	 number of down act 0.0	 game_len 1014	
episode 4254	loss -0.00044540182	 episode reward -21.0	 number of down act 0.0	 game_len 1025	
episode 4255	loss -0.0005533532	 episode reward -21.0	 number of down act 0.0	 game_len 1033	
episode 4256	loss -0.00066570856	 episode reward -21.0	 number of down act 0.0	 game_len 1025	
episode 4257	loss -0.00047512326	 episode reward -21.0	 number of down act 0.0	 game_len 1013	
episode 4258	loss -0.0006952056	 episode reward -21.0	 number of down act 0.0	 game_len 1010	
episode 4259	loss -0.00083138223	 episode reward -21.0	 number of down act 0.0	 game_len 1019	
episode 4260	loss -0.0005285131	 episode reward -21.0	 number of down act 0.0	 game_len 1034	
episode 4261	loss -0.00072216	 episode reward -21.0	 number of down act 0.0	 game_len 1027	
episode 4262	loss -0.00076308113	 episode reward -21.0	 number of down act 0.0	 game_len 1009	
episode 4263	loss -0.00036950439	 episode reward -21.0	 number of down act 0.0	 game_len 1019	
episode 4264	loss -0.0006071234	 episode reward -21.0	 number of down act 0.0	 game_len 1027	
episode 4265	loss -0.00092413236	 episode reward -21.0	 number of down act 0.0	 game_len 1014	
episode 4266	loss -0.00081347674	 episode reward -21.0	 number of down act 0.0	 game_len 1030	
episode 4267	loss -0.0005489559	 episode reward -21.0	 number of down act 0.0	 game_len 1027	
episode 4268	loss -0.00040018614	 episode reward -21.0	 number of down act 0.0	 game_len 1007	
episode 4269	loss -0.0009973261	 episode reward -21.0	 number of down act 0.0	 game_len 1024	
episode 4270	loss -0.00058058376	 episode reward -21.0	 number of down act 0.0	 game_len 1015	
episode 4271	loss -0.0005257315	 episode reward -21.0	 number of down act 0.0	 game_len 1022	
episode 4272	loss -0.0004697571	 episode reward -21.0	 number of down act 0.0	 game_len 1029	
episode 4273	loss -0.00055488327	 episode reward -21.0	 number of down act 0.0	 game_len 1021	
episode 4274	loss -0.00029231253	 episode reward -21.0	 number of down act 0.0	 game_len 1027	
episode 4275	loss -0.0005085849	 episode reward -21.0	 number of down act 0.0	 game_len 1032	
episode 4276	loss -0.00060650875	 episode reward -21.0	 number of down act 0.0	 game_len 1023	
episode 4277	loss -0.00060222985	 episode reward -21.0	 number of down act 0.0	 game_len 1024	
episode 4278	loss -0.00079277554	 episode reward -21.0	 number of down act 0.0	 game_len 1028	
episode 4279	loss -0.00064725894	 episode reward -21.0	 number of down act 0.0	 game_len 1030	
episode 4280	loss -0.00075463357	 episode reward -21.0	 number of down act 0.0	 game_len 1017	
episode 4281	loss -0.00039142434	 episode reward -21.0	 number of down act 0.0	 game_len 1005	
episode 4282	loss -0.0006661302	 episode reward -21.0	 number of down act 0.0	 game_len 1009	
episode 4283	loss -0.0007257865	 episode reward -21.0	 number of down act 0.0	 game_len 1019	
episode 4284	loss -0.0007179315	 episode reward -21.0	 number of down act 0.0	 game_len 1037	
episode 4285	loss -0.000703481	 episode reward -21.0	 number of down act 0.0	 game_len 1018	
episode 4286	loss -0.00067094876	 episode reward -21.0	 number of down act 0.0	 game_len 1032	
episode 4287	loss -0.00033951373	 episode reward -21.0	 number of down act 0.0	 game_len 1039	
episode 4288	loss -0.0005292129	 episode reward -21.0	 number of down act 0.0	 game_len 1033	
episode 4289	loss -0.00042357604	 episode reward -21.0	 number of down act 0.0	 game_len 1027	
episode 4290	loss -0.0006975089	 episode reward -21.0	 number of down act 0.0	 game_len 1025	
episode 4291	loss -0.00059812394	 episode reward -21.0	 number of down act 0.0	 game_len 1006	
episode 4292	loss -0.0006755609	 episode reward -21.0	 number of down act 0.0	 game_len 1022	
episode 4293	loss -0.00051740505	 episode reward -21.0	 number of down act 0.0	 game_len 1025	
episode 4294	loss -0.0007447292	 episode reward -21.0	 number of down act 0.0	 game_len 1007	
episode 4295	loss -0.0005807245	 episode reward -21.0	 number of down act 0.0	 game_len 1021	
episode 4296	loss -0.00048588868	 episode reward -21.0	 number of down act 0.0	 game_len 1019	
episode 4297	loss -0.0005421667	 episode reward -21.0	 number of down act 0.0	 game_len 1030	
episode 4298	loss -0.00044818298	 episode reward -21.0	 number of down act 0.0	 game_len 1003	
episode 4299	loss -0.00052623363	 episode reward -21.0	 number of down act 0.0	 game_len 1035	
episode 4300	loss -0.00048158542	 episode reward -21.0	 number of down act 0.0	 game_len 1029	
episode 4301	loss -0.0007276068	 episode reward -21.0	 number of down act 0.0	 game_len 1027	
episode 4302	loss -0.00076267496	 episode reward -21.0	 number of down act 0.0	 game_len 1010	
episode 4303	loss -0.0005529565	 episode reward -21.0	 number of down act 0.0	 game_len 1003	
episode 4304	loss -0.00063007843	 episode reward -21.0	 number of down act 0.0	 game_len 1020	
episode 4305	loss -0.00078467024	 episode reward -21.0	 number of down act 0.0	 game_len 1019	
episode 4306	loss -0.00069520966	 episode reward -21.0	 number of down act 0.0	 game_len 1016	
episode 4307	loss -0.00038627296	 episode reward -21.0	 number of down act 0.0	 game_len 1027	
episode 4308	loss -0.00023908028	 episode reward -21.0	 number of down act 0.0	 game_len 1036	
episode 4309	loss -0.0005739158	 episode reward -21.0	 number of down act 0.0	 game_len 1015	
episode 4310	loss -0.0005313032	 episode reward -21.0	 number of down act 0.0	 game_len 1023	
episode 4311	loss -0.0006063551	 episode reward -21.0	 number of down act 0.0	 game_len 1017	
episode 4312	loss -0.000625576	 episode reward -21.0	 number of down act 0.0	 game_len 1026	
episode 4313	loss -0.00077222363	 episode reward -21.0	 number of down act 0.0	 game_len 1020	
episode 4314	loss -0.00048485666	 episode reward -21.0	 number of down act 0.0	 game_len 1025	
episode 4315	loss -0.0006233719	 episode reward -21.0	 number of down act 0.0	 game_len 1024	
episode 4316	loss -0.0008614172	 episode reward -21.0	 number of down act 0.0	 game_len 1013	
episode 4317	loss -0.0004612013	 episode reward -21.0	 number of down act 0.0	 game_len 1010	
episode 4318	loss -0.000486396	 episode reward -21.0	 number of down act 0.0	 game_len 1022	
episode 4319	loss -0.000457579	 episode reward -21.0	 number of down act 0.0	 game_len 1025	
episode 4320	loss -0.00065514265	 episode reward -21.0	 number of down act 0.0	 game_len 1020	
episode 4321	loss -0.00032447986	 episode reward -21.0	 number of down act 0.0	 game_len 1022	
episode 4322	loss -0.0004272393	 episode reward -21.0	 number of down act 0.0	 game_len 1014	
episode 4323	loss -0.00031699598	 episode reward -21.0	 number of down act 0.0	 game_len 1022	
episode 4324	loss -0.0005652624	 episode reward -21.0	 number of down act 0.0	 game_len 1026	
episode 4325	loss -0.00044703617	 episode reward -21.0	 number of down act 0.0	 game_len 1006	
episode 4326	loss -0.0005015746	 episode reward -21.0	 number of down act 0.0	 game_len 1025	
episode 4327	loss -0.00054535817	 episode reward -21.0	 number of down act 0.0	 game_len 1016	
episode 4328	loss -0.0007540648	 episode reward -21.0	 number of down act 0.0	 game_len 1027	
episode 4329	loss -0.00046256123	 episode reward -21.0	 number of down act 0.0	 game_len 1028	
episode 4330	loss -0.00051282684	 episode reward -21.0	 number of down act 0.0	 game_len 1038	
episode 4331	loss -0.00044859774	 episode reward -21.0	 number of down act 0.0	 game_len 1014	
episode 4332	loss -0.00034825242	 episode reward -21.0	 number of down act 0.0	 game_len 1025	
episode 4333	loss -0.00055113155	 episode reward -21.0	 number of down act 0.0	 game_len 1025	
episode 4334	loss -0.00048449708	 episode reward -21.0	 number of down act 0.0	 game_len 1022	
episode 4335	loss -0.00043922002	 episode reward -21.0	 number of down act 0.0	 game_len 1021	
episode 4336	loss -0.00031976393	 episode reward -21.0	 number of down act 0.0	 game_len 993	
episode 4337	loss -0.00047483173	 episode reward -21.0	 number of down act 0.0	 game_len 1018	
episode 4338	loss -0.0004222635	 episode reward -21.0	 number of down act 0.0	 game_len 1027	
episode 4339	loss -0.00055334973	 episode reward -21.0	 number of down act 0.0	 game_len 1023	
episode 4340	loss -0.00073401915	 episode reward -21.0	 number of down act 0.0	 game_len 1014	
episode 4341	loss -0.00052577537	 episode reward -21.0	 number of down act 0.0	 game_len 1009	
episode 4342	loss -0.00068781	 episode reward -21.0	 number of down act 0.0	 game_len 1011	
episode 4343	loss -0.00064513076	 episode reward -21.0	 number of down act 0.0	 game_len 1022	
episode 4344	loss -0.00061968673	 episode reward -21.0	 number of down act 0.0	 game_len 1014	
episode 4345	loss -0.00049715274	 episode reward -21.0	 number of down act 0.0	 game_len 1019	
episode 4346	loss -0.00050540944	 episode reward -21.0	 number of down act 0.0	 game_len 1013	
episode 4347	loss -0.00031032375	 episode reward -21.0	 number of down act 0.0	 game_len 1022	
episode 4348	loss -0.0005031053	 episode reward -21.0	 number of down act 0.0	 game_len 1015	
episode 4349	loss -0.0005802565	 episode reward -21.0	 number of down act 0.0	 game_len 1011	
episode 4350	loss -0.00049039815	 episode reward -21.0	 number of down act 0.0	 game_len 1013	
episode 4351	loss -0.00033248996	 episode reward -21.0	 number of down act 0.0	 game_len 1023	
episode 4352	loss -0.00065595703	 episode reward -21.0	 number of down act 0.0	 game_len 1006	
episode 4353	loss -0.0005568601	 episode reward -21.0	 number of down act 0.0	 game_len 1015	
episode 4354	loss -0.0004994146	 episode reward -21.0	 number of down act 0.0	 game_len 1007	
episode 4355	loss -0.0005115501	 episode reward -21.0	 number of down act 0.0	 game_len 1011	
episode 4356	loss -0.00037326978	 episode reward -21.0	 number of down act 0.0	 game_len 1012	
episode 4357	loss -0.0004757061	 episode reward -21.0	 number of down act 0.0	 game_len 1023	
episode 4358	loss -0.0005054114	 episode reward -21.0	 number of down act 0.0	 game_len 1007	
episode 4359	loss -0.00043439685	 episode reward -21.0	 number of down act 0.0	 game_len 1029	
episode 4360	loss -0.00071639847	 episode reward -21.0	 number of down act 0.0	 game_len 1035	
episode 4361	loss -0.000568799	 episode reward -21.0	 number of down act 0.0	 game_len 1023	
episode 4362	loss -0.0005205836	 episode reward -21.0	 number of down act 0.0	 game_len 1031	
episode 4363	loss -0.00033898177	 episode reward -21.0	 number of down act 0.0	 game_len 1019	
episode 4364	loss -0.0005241409	 episode reward -21.0	 number of down act 0.0	 game_len 1027	
episode 4365	loss -0.0005333662	 episode reward -21.0	 number of down act 0.0	 game_len 1007	
episode 4366	loss -0.00044396493	 episode reward -21.0	 number of down act 0.0	 game_len 1013	
episode 4367	loss -0.0002392448	 episode reward -21.0	 number of down act 0.0	 game_len 1040	
episode 4368	loss -0.000585531	 episode reward -21.0	 number of down act 0.0	 game_len 1025	
episode 4369	loss -0.00052522914	 episode reward -21.0	 number of down act 0.0	 game_len 1024	
episode 4370	loss -0.00039097006	 episode reward -21.0	 number of down act 0.0	 game_len 1018	
episode 4371	loss -0.0006990602	 episode reward -21.0	 number of down act 0.0	 game_len 1022	
episode 4372	loss -0.00050497445	 episode reward -21.0	 number of down act 0.0	 game_len 1027	
episode 4373	loss -0.00047833318	 episode reward -21.0	 number of down act 0.0	 game_len 1016	
episode 4374	loss -0.00033817353	 episode reward -21.0	 number of down act 0.0	 game_len 1019	
episode 4375	loss -0.00059395045	 episode reward -21.0	 number of down act 0.0	 game_len 1014	
episode 4376	loss -0.00065688015	 episode reward -21.0	 number of down act 0.0	 game_len 1022	
episode 4377	loss -0.00040892675	 episode reward -21.0	 number of down act 0.0	 game_len 1038	
episode 4378	loss -0.0004969573	 episode reward -21.0	 number of down act 0.0	 game_len 994	
episode 4379	loss -0.00052539917	 episode reward -21.0	 number of down act 0.0	 game_len 1011	
episode 4380	loss -0.0004099696	 episode reward -21.0	 number of down act 0.0	 game_len 1017	
episode 4381	loss -0.0007174165	 episode reward -21.0	 number of down act 0.0	 game_len 1020	
episode 4382	loss -0.0006236775	 episode reward -21.0	 number of down act 0.0	 game_len 1004	
episode 4383	loss -0.00083704334	 episode reward -21.0	 number of down act 0.0	 game_len 1002	
episode 4384	loss -0.0006248758	 episode reward -21.0	 number of down act 0.0	 game_len 1010	
episode 4385	loss -0.000524892	 episode reward -21.0	 number of down act 0.0	 game_len 1021	
episode 4386	loss -0.0005247078	 episode reward -21.0	 number of down act 0.0	 game_len 1009	
episode 4387	loss -0.00040419202	 episode reward -21.0	 number of down act 0.0	 game_len 1022	
episode 4388	loss -0.0003440435	 episode reward -21.0	 number of down act 0.0	 game_len 1030	
episode 4389	loss -0.00070936995	 episode reward -21.0	 number of down act 0.0	 game_len 1023	
episode 4390	loss -0.0006437693	 episode reward -21.0	 number of down act 0.0	 game_len 1017	
episode 4391	loss -0.000632403	 episode reward -21.0	 number of down act 0.0	 game_len 1013	
episode 4392	loss -0.0006278638	 episode reward -21.0	 number of down act 0.0	 game_len 1024	
episode 4393	loss -0.00036464786	 episode reward -21.0	 number of down act 0.0	 game_len 1014	
episode 4394	loss -0.00033629555	 episode reward -21.0	 number of down act 0.0	 game_len 1033	
episode 4395	loss -0.00044182848	 episode reward -21.0	 number of down act 0.0	 game_len 1016	
episode 4396	loss -0.0007309647	 episode reward -21.0	 number of down act 0.0	 game_len 1030	
episode 4397	loss -0.0005156145	 episode reward -21.0	 number of down act 0.0	 game_len 1014	
episode 4398	loss -0.00039330017	 episode reward -21.0	 number of down act 0.0	 game_len 1019	
episode 4399	loss -0.0003821113	 episode reward -21.0	 number of down act 0.0	 game_len 1003	
episode 4400	loss -0.000371013	 episode reward -21.0	 number of down act 0.0	 game_len 1020	
